Posting Date,Entry Type,Document Type,Document No.,Item No.,Description,Brand Code,Production Date,Expiration Date,Lot No.,Location Code,Quantity,Invoiced Quantity,Remaining Quantity,Net Weight,Quantity (Source UOM),Sales Amount (Actual),Cost Amount (Actual),Cost Amount (Non-Invtbl.),Open,Order Type,Entry No.,Item Category Code,Product Group Code
3/28/2019,Sale,Sales Shipment,SHP102369,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,3/15/2020,G-CO-074,DURHAM,-1,-1,0,-20,-1,31.5,-25,0,No, ,1060,COLLARDS,
3/28/2019,Sale,Sales Shipment,SHP102369,01-42-008-OG,"OG Rainbow Chard, bunched, 24 ct...",,,3/25/2020,G-UH-084,DURHAM,-1,-1,0,0,-1,29.75,-26,0,No, ,1059,CHARD,
3/28/2019,Sale,Sales Shipment,SHP102369,01-21-019-OG,"OG Red Beets, 25 lb.",,,3/11/2020,G-UH-070,DURHAM,-1,-1,0,0,-1,32,-25,0,No, ,1058,BEETS,
3/28/2019,Sale,Sales Shipment,SHP102368,01-11-001-NC,"Non-Cert.  Artisan Mixed Tomatoes, 10 lb. bulk",,,3/19/2020,CSN-078,DURHAM,-1,-1,0,0,-1,36,-28,0,No, ,1057,TOMATOES,
3/28/2019,Sale,Sales Shipment,SHP102368,01-47-001-OG,"OG Red Hawaiian Turmeric, 1 lb...",,,3/25/2020,SAC-084,DURHAM,-1,-1,0,0,-1,9.4,-7.5,0,No, ,1056,TURMERIC,
3/28/2019,Sale,Sales Shipment,SHP102368,01-46-001-NC,"Non-Cert. Murasaki Sweet Potato, 40 lb.",,,3/22/2020,G-RG-081,DURHAM,-2,-2,0,-80,-2,70,-56,0,No, ,1055,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102368,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,3/15/2020,G-CO-074,DURHAM,-1,-1,0,-20,-1,32.25,-25,0,No, ,1054,COLLARDS,
3/28/2019,Sale,Sales Shipment,SHP102368,01-03-023-OG,"OG Red Cabbage, 45 lb., Florida",,,3/21/2020,G-IN-080,DURHAM,-1,-1,0,0,-1,36,-30.5,0,No, ,1053,CABBAGE,
3/28/2019,Sale,Sales Shipment,SHP102367,01-73-001-OG,"OG Purple Kohlrabi, 12 ct.",,,3/20/2020,G-UH-079,DURHAM,-2,-2,0,-40,-2,49,-22,0,No, ,1052,KOHLRABI,
3/28/2019,Sale,Sales Shipment,SHP102367,01-04-026-OG,"OG Lacinato ""Dino"" Kale, 20 lb...",,,3/22/2020,G-CO-081,DURHAM,-3,-3,0,-60,-3,88.5,-66,0,No, ,1051,KALES,
3/28/2019,Sale,Sales Shipment,SHP102366,01-47-001-OG,"OG Red Hawaiian Turmeric, 1 lb...",,,3/25/2020,SAC-084,DURHAM,-1,-1,0,0,-1,10.5,-7.5,0,No, ,1050,TURMERIC,
3/28/2019,Sale,Sales Shipment,SHP102366,01-67-001-OG,"OG Parsnip, 10 lb...",,,3/4/2020,CG-063,DURHAM,-2,-2,0,-20,-2,56,-40,0,No, ,1049,PARSNIPS,
3/28/2019,Sale,Sales Shipment,SHP102366,01-42-008-OG,"OG Rainbow Chard, bunched, 24 ct...",,,3/25/2020,G-UH-084,DURHAM,-1,-1,0,0,-1,32,-26,0,No, ,1048,CHARD,
3/28/2019,Sale,Sales Shipment,SHP102366,01-12-005-NC,"Non-Cert. Arugula, loose, 3 lb...",,,3/12/2020,G-CPP-071,DURHAM,-1,-1,0,0,-1,24.5,-18,0,No, ,1047,ARUGULA,
3/28/2019,Sale,Sales Shipment,SHP102365,03-34-003-NC,"Non-Cert. Goat Cheese, 8 oz...",,,5/2/2019,GLD-075,DURHAM,-5,-5,0,0,-5,38.25,-27.75,0,No, ,1046,GROCERY CHEESE,
3/28/2019,Sale,Sales Shipment,SHP102365,01-47-001-OG,"OG Red Hawaiian Turmeric, 1 lb...",,,3/25/2020,SAC-084,DURHAM,-5,-5,0,0,-5,50,-37.5,0,No, ,1045,TURMERIC,
3/28/2019,Sale,Sales Shipment,SHP102365,01-46-009-OG,"OG Covington Sweet Potatoes, JUMBO, 40 lb...",,,3/12/2020,G-RG-071,DURHAM,-1,-1,0,0,-1,26,-18,0,No, ,1044,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102365,01-19-006-OG,"OG Mustard Greens, bunched, 12 ct...",,,3/20/2020,G-UH-079,DURHAM,-1,-1,0,0,-1,21.75,-14,0,No, ,1043,MUSTARD,
3/28/2019,Sale,Sales Shipment,SHP102365,01-17-005-OG,"OG Collards, bunched, 12 ct...",,,3/15/2020,G-CO-074,DURHAM,-1,-1,0,0,-1,21.75,-15,0,No, ,1042,COLLARDS,
3/28/2019,Sale,Sales Shipment,SHP102364,03-26-001-NC,"Non-Cert. Canola Oil, Expeller-Pressed GMO-Fre",,,3/20/2020,BUG-079,DURHAM,-3,-3,0,0,-3,125.1,-92.25,0,No, ,1041,OIL,
3/28/2019,Sale,Sales Shipment,SHP102364,03-53-005-NC,"Non-Cert. Grits, 5 lb...",,,,FFF-075,DURHAM,-1,-1,0,0,-1,14.5,-11,0,No, ,1040,GROC FLOUR GRAINS,
3/28/2019,Sale,Sales Shipment,SHP102364,01-18-013-NC,"Non-Cert. MIXED Head Lettuce, 7 lb...",,,3/19/2020,G-CPP-078,DURHAM,-2,-2,0,0,-2,73,-55,0,No, ,1039,LETTUCE,
3/28/2019,Sale,Sales Shipment,SHP102363,01-46-018-OG,"OG Purple Sweet Potatoes, 40 lb...",,,3/25/2020,G-NJ-084,DURHAM,-2,-2,0,0,-2,84,-56,0,No, ,1038,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102363,01-46-010-OG,"OG Garnet Sweet Potatoes, 40 lb...",,,3/22/2020,G-WT-081,DURHAM,-2,-2,0,-80,-2,79.5,-64,0,No, ,1037,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102363,01-09-014-OG,"OG Red Radish, bunched, 12 ct...",,,3/25/2020,G-CO-084,DURHAM,-2,-2,0,0,-2,45,-36,0,No, ,1036,RADISHES,
3/28/2019,Sale,Sales Shipment,SHP102363,01-18-007-NC,"Non-Cert. Butterhead Lettuce, 12 ct...",,,3/21/2020,LLU-080,DURHAM,-2,-2,0,0,-2,45,-36,0,No, ,1035,LETTUCE,
3/28/2019,Sale,Sales Shipment,SHP102363,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,3/15/2020,G-CO-074,DURHAM,-1,-1,0,-20,-1,31.5,-25,0,No, ,1034,COLLARDS,
3/28/2019,Sale,Sales Shipment,SHP102362,01-73-001-OG,"OG Purple Kohlrabi, 12 ct.",,,3/20/2020,G-UH-079,DURHAM,-1,-1,0,-20,-1,24.5,-11,0,No, ,1033,KOHLRABI,
3/28/2019,Sale,Sales Shipment,SHP102362,01-46-001-NC,"Non-Cert. Murasaki Sweet Potato, 40 lb.",,,3/22/2020,G-RG-081,DURHAM,-3,-3,0,-120,-3,105,-84,0,No, ,1032,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102362,01-46-010-OG,"OG Garnet Sweet Potatoes, 40 lb...",,,3/22/2020,G-WT-081,DURHAM,-3,-3,0,-120,-3,126,-96,0,No, ,1031,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102362,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,3/22/2020,G-RG-081,DURHAM,-4,-4,0,-160,-4,156,-112,0,No, ,1030,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102362,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,3/15/2020,G-CO-074,DURHAM,-1,-1,0,-20,-1,32.25,-25,0,No, ,1029,COLLARDS,
3/28/2019,Sale,Sales Shipment,SHP102362,01-03-023-OG,"OG Red Cabbage, 45 lb., Florida",,,3/21/2020,G-IN-080,DURHAM,-1,-1,0,0,-1,36,-30.5,0,No, ,1028,CABBAGE,
3/28/2019,Sale,Sales Shipment,SHP102362,01-03-011-OG,"OG Green Cabbage, 45 lb...",,,3/15/2020,G-UH-074,DURHAM,-2,-2,0,0,-2,64,-48,0,No, ,1027,CABBAGE,
3/28/2019,Sale,Sales Shipment,SHP102361,01-46-018-OG,"OG Purple Sweet Potatoes, 40 lb...",,,3/25/2020,G-NJ-084,DURHAM,-2,-2,0,0,-2,84,-56,0,No, ,1026,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102361,01-46-010-OG,"OG Garnet Sweet Potatoes, 40 lb...",,,3/22/2020,G-WT-081,DURHAM,-3,-3,0,-120,-3,119.25,-96,0,No, ,1025,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102361,01-18-007-NC,"Non-Cert. Butterhead Lettuce, 12 ct...",,,3/21/2020,LLU-080,DURHAM,-1,-1,0,0,-1,0,-18,0,No, ,1024,LETTUCE,
3/28/2019,Sale,Sales Shipment,SHP102361,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,3/22/2020,G-RG-081,DURHAM,-4,-4,0,-160,-4,156,-112,0,No, ,1023,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102361,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,3/15/2020,G-CO-074,DURHAM,-2,-2,0,-40,-2,63,-50,0,No, ,1022,COLLARDS,
3/28/2019,Sale,Sales Shipment,SHP102361,01-21-019-OG,"OG Red Beets, 25 lb.",,,3/11/2020,G-UH-070,DURHAM,-1,-1,0,0,-1,32,-25,0,No, ,1021,BEETS,
3/28/2019,Sale,Sales Shipment,SHP102360,01-46-009-OG,"OG Covington Sweet Potatoes, JUMBO, 40 lb...",,,3/12/2020,G-RG-071,DURHAM,-4,-4,0,0,-4,88,-72,0,No, ,1020,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102360,01-09-014-OG,"OG Red Radish, bunched, 12 ct...",,,3/25/2020,G-CO-084,DURHAM,-1,-1,0,0,-1,22.5,-18,0,No, ,1019,RADISHES,
3/28/2019,Sale,Sales Shipment,SHP102360,01-03-011-OG,"OG Green Cabbage, 45 lb...",,,3/15/2020,G-UH-074,DURHAM,-1,-1,0,0,-1,26,-24,0,No, ,1018,CABBAGE,
3/28/2019,Sale,Sales Shipment,SHP102359,01-46-018-OG,"OG Purple Sweet Potatoes, 40 lb...",,,3/25/2020,G-NJ-084,DURHAM,-1,-1,0,0,-1,42,-28,0,No, ,1017,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102359,01-46-010-OG,"OG Garnet Sweet Potatoes, 40 lb...",,,3/22/2020,G-WT-081,DURHAM,-2,-2,0,-80,-2,79.5,-64,0,No, ,1016,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102359,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,3/22/2020,G-RG-081,DURHAM,-4,-4,0,-160,-4,156,-112,0,No, ,1015,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102359,01-18-007-NC,"Non-Cert. Butterhead Lettuce, 12 ct...",,,3/21/2020,LLU-080,DURHAM,-3,-3,0,0,-3,67.5,-54,0,No, ,1014,LETTUCE,
3/28/2019,Sale,Sales Shipment,SHP102359,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,3/15/2020,G-CO-074,DURHAM,-1,-1,0,-20,-1,31.5,-25,0,No, ,1013,COLLARDS,
3/28/2019,Sale,Sales Shipment,SHP102359,01-42-008-OG,"OG Rainbow Chard, bunched, 24 ct...",,,3/25/2020,G-UH-084,DURHAM,-2,-2,0,0,-2,59.5,-52,0,No, ,1012,CHARD,
3/28/2019,Sale,Sales Shipment,SHP102358,01-18-013-NC,"Non-Cert. MIXED Head Lettuce, 7 lb...",,,3/19/2020,G-CPP-078,DURHAM,-2,-2,0,0,-2,73,-55,0,No, ,1011,LETTUCE,
3/28/2019,Sale,Sales Shipment,SHP102357,03-49-001-NC,"Non-Cert. Sorghum, 1 gallon..",,,,MPS-075,DURHAM,-24,-24,0,0,-24,876,-720,0,No, ,1010,GROCERY SORGHUM,
3/28/2019,Purchase,Purchase Receipt,RCP107352,01-18-007-NC,"Non-Cert. Butterhead Lettuce, 12 ct...",,,3/27/2020,LLU-087,DURHAM,10,10,0,0,10,0,180,0,No, ,1009,LETTUCE,
3/28/2019,Sale,Sales Shipment,SHP102356,01-04-026-OG,"OG Lacinato ""Dino"" Kale, 20 lb...",,,3/22/2020,G-CO-081,DURHAM,-1,-1,0,-20,-1,29.5,-22,0,No, ,1008,KALES,
3/28/2019,Sale,Sales Shipment,SHP102356,03-38-004-NC,"Non-Cert. Wildflower Honey, 1 quart (44 oz.)..",,,,BWH-075,DURHAM,-1,-1,0,0,-1,14,-10.4,0,No, ,1007,GROCERY HONEY,
3/28/2019,Sale,Sales Shipment,SHP102356,03-34-003-NC,"Non-Cert. Goat Cheese, 8 oz...",,,5/2/2019,GLD-075,DURHAM,-2,-2,0,0,-2,15.3,-11.1,0,No, ,1006,GROCERY CHEESE,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-081,"ECO-BrandScup Grape Clams, 400 x 1 qt",,,3/21/2025,,DURHAM,31,31,31,0,31,0,"1,612.00",0,Yes, ,1005,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-080,"ECO-Brand Musc Grape Clams, 400 x 1 qt",,,3/21/2025,,DURHAM,4,4,4,0,4,0,208,0,Yes, ,1004,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-078,"ECO-Branded Blueberry Clamshells, 480 x 1 pint",,,3/21/2025,,DURHAM,114,114,114,0,114,0,"4,788.00",0,Yes, ,1003,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-076,"ECO-OG Labels (4x3) - 3"" Core - 1,000 ct.",,,3/21/2025,,DURHAM,111,111,111,0,111,0,"2,442.00",0,Yes, ,1002,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-074,"ECO-OG Labels (4x3) 3"" Core - 1,000 ct",,,3/21/2025,,DURHAM,42,42,42,0,42,0,924,0,Yes, ,1001,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-073,"ECO-OG Labels (4x3) - 1"" Core - 500 ct",,,3/21/2025,,DURHAM,7,7,7,0,7,0,154,0,Yes, ,1000,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-071,"ECO-OG Zucchini PLU Labels, 2000 ct. roll",,,3/21/2025,,DURHAM,1,1,1,0,1,0,8.75,0,Yes, ,999,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-069,"ECO-OG Slicing Tomat. PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,9,9,9,0,9,0,78.75,0,Yes, ,998,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-068,"ECO-Local CV Tomat. PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,43,43,43,0,43,0,376.25,0,Yes, ,997,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-067,"ECO-OG Purple Sweet Potato PLU Labels, 2000 ct",,,3/21/2025,,DURHAM,19,19,19,0,19,0,166.25,0,Yes, ,996,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-066,"ECO-OG O'Henry Sweet Potato PLU Labels, 2000 ct.",,,3/21/2025,,DURHAM,4,4,4,0,4,0,35,0,Yes, ,995,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-064,"ECO-OG Covington Sweet Potato PLU Labels, 2000",,,3/21/2025,,DURHAM,230,230,230,0,230,0,"2,012.50",0,Yes, ,994,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-063,ECO-OG Carolina Ruby Sweet Potato PLU Label,,,3/21/2025,,DURHAM,6,6,6,0,6,0,52.5,0,Yes, ,993,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-062,"ECO-OG Beauregard Swt Pot PLU Labels, 2000 ct",,,3/21/2025,,DURHAM,14,14,14,0,14,0,122.5,0,Yes, ,992,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-061,"ECO-Strawberry Clamshell Labels, 1,000 ct",,,3/21/2025,,DURHAM,56,56,56,0,56,0,"1,228.64",0,Yes, ,991,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-060,"ECO-OG Yellow Squash PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,4,4,4,0,4,0,35,0,Yes, ,990,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-059,"ECO-OG Swt Dumpling Squash PLU Labels, 2000 ct.",,,3/21/2025,,DURHAM,28,28,28,0,28,0,245,0,Yes, ,989,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-057,"ECO-Spaghetti Squash PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,26,26,26,0,26,0,227.5,0,Yes, ,988,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-055,"ECO-OG Pie Pump Squash PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,21,21,21,0,21,0,183.75,0,Yes, ,987,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-054,"ECO-OG Patty Pan Squash PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,30,30,30,0,30,0,262.5,0,Yes, ,986,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-053,"ECO-Carnival Squash PLU Labels, 2000 ct. roll",,,3/21/2025,,DURHAM,8,8,8,0,8,0,70,0,Yes, ,985,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-052,"ECO-OG Butternut Squash PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,38,38,38,0,38,0,332.5,0,Yes, ,984,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-051,"ECO-OG Acorn Squash PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,34,34,34,0,34,0,297.5,0,Yes, ,983,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-050,"ECO-Organic Branded Mini-Peppers Bag, 1 ct.",,,3/21/2025,,DURHAM,"238,850","238,850","238,850",0,"238,850",0,"28,184.30",0,Yes, ,982,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-049,"ECO-Mini cucumber label, clear, 1,000 ct",,,3/21/2025,,DURHAM,265,265,265,0,265,0,"5,432.50",0,Yes, ,981,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-048,"ECO-OG Jap. Eggplant PLU Labels, 2000 ct. roll",,,3/21/2025,,DURHAM,15,15,15,0,15,0,131.25,0,Yes, ,980,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-047,"ECO-OG Globe Eggplant PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,6,6,6,0,6,0,52.5,0,Yes, ,979,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-046,"ECO-OG Cucumber PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,35,35,35,0,35,0,306.25,0,Yes, ,978,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-045,"ECO-OG Red Cabbage PLU Labels, 2000 ct. roll",,,3/21/2025,,DURHAM,16,16,16,0,16,0,140,0,Yes, ,977,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-044,"ECO-OG Green Cabbage PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,72,72,72,0,72,0,630,0,Yes, ,976,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-042,"ECO-Blueberry clamshell label, clear, 1000ct",,,3/21/2025,,DURHAM,35,35,35,0,35,0,595,0,Yes, ,975,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-041,"ECO-OG Green Bell Pep. PLU Labels, 2000 ct roll",,,3/21/2025,,DURHAM,20,20,20,0,20,0,175,0,Yes, ,974,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-039,"ECO-Locally Grown Label - Sm. PLU Labs., 2000 ct",,,3/21/2025,,DURHAM,22,22,22,0,22,0,192.5,0,Yes, ,973,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-036,ECO-OG Red Kale PLU Bunch Ties w/ Tag 5000 ct.,,,3/21/2025,,DURHAM,13,13,13,0,13,0,"1,794.00",0,Yes, ,972,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-035,ECO-OG Red Chard PLU Bunch Ties w/ Tag  5000 ct.,,,3/21/2025,,DURHAM,9,9,9,0,9,0,"1,242.00",0,Yes, ,971,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-034,ECO-OG Rbow Chard PLU Bunch Ties w/ Tag 5000 ct.,,,3/21/2025,,DURHAM,5,5,5,0,5,0,690,0,Yes, ,970,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-033,ECO-OG Must Grns. PLU Bunch Ties w/ Tag 5000 ct.,,,3/21/2025,,DURHAM,4,4,4,0,4,0,552,0,Yes, ,969,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-032,ECO-OG Green Kale PLU Bunch Ties w/ Tag 5000 ct.,,,3/21/2025,,DURHAM,65,65,65,0,65,0,"8,970.00",0,Yes, ,968,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-029,ECO-OG Dino Kale PLU Bunch Ties w/ Tags 5000 ct.,,,3/21/2025,,DURHAM,15,15,15,0,15,0,"2,070.00",0,Yes, ,967,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-028,ECO-OG Collards PLU Bunch Ties w/ Tags 5000 ct.,,,3/21/2025,,DURHAM,10,10,10,0,10,0,"1,380.00",0,Yes, ,966,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-027,"ECO-OG Broc. Grns. PLU Bunch Ties w/ Tag, 5000 ct.",,,3/21/2025,,DURHAM,8,8,8,0,8,0,"1,104.00",0,Yes, ,965,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-019,OG Turnips Rubber Bands,,,3/21/2025,,DURHAM,3,3,3,0,3,0,414,0,Yes, ,964,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-018,OG Red Kale Rubber Bands,,,3/21/2025,,DURHAM,5,5,5,0,5,0,350,0,Yes, ,963,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-016,OG Mustards Rubber Bands,,,3/21/2025,,DURHAM,4,4,4,0,4,0,280,0,Yes, ,962,PACKAGING,
3/27/2019,Positive Adjmt., ,PACK_OPEN_INV,04-01-013,OG Broccoli Rubber Bands,,,3/21/2025,,DURHAM,1,1,1,0,1,0,70,0,Yes, ,961,PACKAGING,
3/28/2019,Purchase,Purchase Receipt,RCP107350,01-46-023-OG,"OG Mahon Yam Sweet Potato, 40 lb.",,,3/28/2020,G-RG-087,DURHAM,40,40,0,0,40,0,"1,280.00",0,No, ,960,SWEET POTATOES,
3/28/2019,Purchase,Purchase Receipt,RCP107349,01-46-001-NC,"Non-Cert. Murasaki Sweet Potato, 40 lb.",,,3/28/2020,G-RG-087,DURHAM,16,16,0,640,16,0,448,0,No, ,959,SWEET POTATOES,
3/28/2019,Purchase,Purchase Receipt,RCP107348,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,3/28/2020,G-RG-087,DURHAM,56,56,0,"2,240",56,0,"1,680.00",0,No, ,958,SWEET POTATOES,
3/28/2019,Purchase,Purchase Receipt,RCP107348,01-46-027-OG,"OG Sweetgreen Sweet Potato Mix, 40 lb.",,,3/28/2020,G-RG-087,DURHAM,224,224,0,"8,960",224,0,"3,024.00",0,No, ,957,SWEET POTATOES,
3/28/2019,Sale,Sales Shipment,SHP102355,03-34-013-NC,"Non-Cert. Chevre Classic Log Goat Cheese, 4 lb.",,,6/22/2019,GLD-084,DURHAM,-1,-1,0,0,-1,48.21,-36.16,0,No, ,956,GROCERY CHEESE,
3/28/2019,Sale,Sales Shipment,SHP102354,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,3/15/2020,G-CO-074,DURHAM,-2,-2,0,-40,-2,64.5,-50,0,No, ,955,COLLARDS,
3/28/2019,Sale,Sales Shipment,SHP102354,01-04-024-OG,"OG Green Kale, loose, 20 lb.",,,3/25/2020,G-UH-084,DURHAM,-2,-2,0,-40,-2,59,-36,0,No, ,954,KALES,
3/28/2019,Sale,Sales Shipment,SHP102353,01-04-024-OG,"OG Green Kale, loose, 20 lb.",,,3/25/2020,G-UH-084,DURHAM,-1,-1,0,-20,-1,29.5,-18,0,No, ,953,KALES,
3/27/2019,Sale,Sales Shipment,SHP102352,01-04-024-OG,"OG Green Kale, loose, 20 lb.",,,3/22/2020,G-CO-081,DURHAM,-3,-3,0,-60,-3,88.5,-54,0,No, ,952,KALES,
3/27/2019,Sale,Sales Shipment,SHP102352,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,3/15/2020,G-CO-074,DURHAM,-3,-3,0,-60,-3,93,-75,0,No, ,951,COLLARDS,
3/27/2019,Sale,Sales Shipment,SHP102352,01-21-019-OG,"OG Red Beets, 25 lb.",,,3/11/2020,G-UH-070,DURHAM,-1,-1,0,0,-1,33.25,-25,0,No, ,950,BEETS,
3/27/2019,Sale,Sales Shipment,SHP102351,01-67-001-OG,"OG Parsnip, 10 lb...",,,3/4/2020,CG-063,DURHAM,-1,-1,0,-10,-1,28,-20,0,No, ,949,PARSNIPS,
3/27/2019,Sale,Sales Shipment,SHP102351,01-18-013-NC,"Non-Cert. MIXED Head Lettuce, 7 lb...",,,3/19/2020,G-CPP-078,DURHAM,-1,-1,0,0,-1,36.5,-27.5,0,No, ,948,LETTUCE,
3/27/2019,Sale,Sales Shipment,SHP102351,01-42-008-OG,"OG Rainbow Chard, bunched, 24 ct...",,,3/25/2020,G-UH-084,DURHAM,-1,-1,0,0,-1,32,-26,0,No, ,947,CHARD,
3/27/2019,Sale,Sales Shipment,SHP102351,01-12-005-NC,"Non-Cert. Arugula, loose, 3 lb...",,,3/12/2020,G-CPP-071,DURHAM,-1,-1,0,0,-1,24.5,-18,0,No, ,946,ARUGULA,
3/27/2019,Sale,Sales Shipment,SHP102351,01-18-029-OG,"OG Baby Lettuce Mix, 3 lb.",,,3/22/2020,RHF-081,DURHAM,-1,-1,0,0,-1,21.75,-17.4,0,No, ,945,LETTUCE,
3/27/2019,Sale,Sales Shipment,SHP102351,01-18-029-OG,"OG Baby Lettuce Mix, 3 lb.",,,3/29/2019,G-RHF-078,DURHAM,-2,-2,0,0,-2,43.5,-34.8,0,No, ,944,LETTUCE,
3/27/2019,Sale,Sales Shipment,SHP102351,01-10-086-OG,"Microgreens, Radish, 4oz",,,3/22/2020,GPF-086-1,DURHAM,-1,-1,0,0,-1,12.5,-10,0,No, ,943,HERBS,
3/27/2019,Sale,Sales Shipment,SHP102351,01-10-085-OG,"Microgreens, Cilantro 4oz",,,3/22/2020,GPF-086-1,DURHAM,-1,-1,0,0,-1,20,-16,0,No, ,942,HERBS,
